population,populationPercentOfState,populationChangeSince2014,medianAge,medianAgeChangePercent,under18Percent,under18ChangeSince2014Percent,over65in2024Percent,over65ChangeSince2014Percent,veteranPercent,agriculturalLandAcres,agriculturalLandChangeSince2017Percent,numberOfFarms,numberOfFarmsChangeSince2017Percent,broadbandInternetAccess2022Percent,broadbandInternetAccess2019Percent,computingDeviceAccess2022Percent,computingDeviceAccess2019Percent,childPovertyPercent,childPovertyTotal,averageWeeklyWage,averageWeeklyWageAsPercentofStateAverage,perCapitaIncome,perCapitaIncomeAsPercentofStatePCI,gdp2022,Gdp2021,preKEnrollment2023Percent,preKEnrollment2022Percent,k12FundingADM,k12Funding,youthOpportunity2022Percent,youthOpportunity2019Percent,adultsWithoutHSDiplomaPercent,adultsWithoutHSDiplomaTotal,educationalAttainmentPercent,educationalAttainmentGoal2030,foodInsecurity2022Percent,foodInsecurity2021Percent,medicaidEnrollmentTraditionalPercent,medicaidEnrollmentExpansionPercent,uninsuredResidents2021Percent,uninsuredResidents2020Percent,drugOverdoseEmergenciesPerHundredThousand,drugOverdoseEmergenciesTotal,overDoseDeathsPerHundredThousand,overDoseDeathsTotal,propertyTaxRate,propertyTaxLevy,propertyTaxPerCapita,propertyTaxTotalLevy,PropertyValuationPerCapita,PropertyValuationTotal,puvDeferredShare,puvValuationDeferred,localSalesTaxRate,Area (Square Mile),Lat,Long
0.3784445177358057,0.378196063799544,0.7184715911524809,0.9053546815665654,0.8783089414627513,0.8953981472743001,0.8729021836295144,0.9000347364176084,0.8936712809717062,0.7818864605171624,0.8037241747454232,0.9001609824069562,0.7366661817179782,0.8742827614125029,0.7854913029923786,0.7655586933559234,0.7147564851625049,0.723741750336182,0.955970796965574,0.47778021857908987,0.6892934932427733,0.6892934932427733,0.6507842320973679,0.6507842320973679,0.2693750993768341,0.2700870137014271,0.853328402397815,0.8537707210944275,0.7409301798308852,0.28253882577529,0.8992976499216356,0.9113625831519675,0.8603459562467373,0.413313865359693,0.7246195490815212,0.3027018747510499,1.0000000000000002,,,,,,,,,,,,,,,,,,,,,
0.377078055985424,0.3768103949458288,0.7245813752217486,0.9078964485459828,0.8780830425771405,0.9015407695827538,0.8792304689438358,0.9013230172062626,0.8951641149071929,0.7886873547204152,0.7962048300080227,0.9029550439901808,0.7331899683617193,0.8722273211705037,0.790323959003695,0.7716793398661368,0.7218700578428103,0.7293207386534845,0.9594224929375389,0.4766583378536421,0.6944014641924245,0.6944014641924245,0.6498613281184158,0.6498613281184158,0.262997302043758,0.2635944726974064,0.8581046101601946,0.8526068188516314,0.7344073733987145,0.2784787625928941,0.9041136906148338,0.9199558618754844,0.8437474822864314,0.4079325027951779,0.7282956886561339,0.29906840211659036,0.9924880360640853,1.0,,,,,,,,,,,,,,,,,,,,
0.4183019157576879,0.41802715868269835,0.6833306916862,0.8545816490697484,0.8351664607212436,0.9362394301431299,0.9079243720154616,0.8305093199141274,0.8257897596569551,0.7528933614220397,0.8432432175529375,0.8702767896795923,0.7136301768575225,0.8368187589833467,0.7528494365479634,0.7287045160579031,0.6754299935801014,0.6814326148250741,0.9674584472184427,0.5321959038909991,0.7070433434087593,0.7070433434087593,0.6270831651174619,0.6270831651174619,0.31085593465937456,0.3117095085840328,0.8150282618743134,0.8071852748706502,0.6798850671981173,0.3226562270012112,0.9224099014365087,0.9360937323598902,0.8441085475570683,0.46069673028633495,0.6887485674840982,0.3424027463403029,0.950541046144268,0.9603165007567506,1.0000000000000002,,,,,,,,,,,,,,,,,,,
0.4020861328873321,0.4018493255033031,0.6629067714584009,0.8556093262023393,0.8269359852591341,0.9024285651086503,0.8730336431838974,0.8496593448588642,0.84382489498993,0.7624537768347286,0.7998413258920756,0.854312064401938,0.6802326756785848,0.8187402387904192,0.7310142370018103,0.7071417881770791,0.6523403814428776,0.6573441562648901,0.9566422858941325,0.5118636061936578,0.6818928313543705,0.6818928313543705,0.6120818128851374,0.6120818128851374,0.30390763413552085,0.30486734684095557,0.8071608363530849,0.8021535860701775,0.6748437942860418,0.31076416989902766,0.8995776170308655,0.9181064300791479,0.8185410800995718,0.44336630914100805,0.6746044324503321,0.32982646341130517,0.9531139963667162,0.9624004824213412,0.9825151312248207,1.0,,,,,,,,,,,,,,,,,,
0.3791421871319821,0.37889376617681997,0.7306385114623898,0.8752998365796351,0.8515526438633733,0.8598354275470942,0.8429980623033072,0.8618992524150669,0.8633908824664908,0.7234760700323432,0.760775130245276,0.8567902036483116,0.7207427865478858,0.8397731169442002,0.7723864388355329,0.747770307564452,0.7002265988760311,0.7124460943883505,0.8848239784378331,0.4593693150434467,0.6820862110836909,0.6820862110836909,0.6508788561724467,0.6508788561724467,0.2855734641773094,0.2863879798632875,0.8454843039446622,0.8244785998438012,0.7201327435209424,0.2956217842047631,0.8392714718998656,0.8530791120443003,0.891485172081002,0.4255942830154898,0.7071039941991206,0.3124446723999533,0.9358267120451711,0.9184567847307109,0.8791209405587461,0.8741120759120198,1.0000000000000002,,,,,,,,,,,,,,,,,
0.4147871484468488,0.41455923431031627,0.7512339629638659,0.8764965227332622,0.8649202245538826,0.8813605700143159,0.8634153782696503,0.8584041758325522,0.8604299609492478,0.7491683214953107,0.7758159826020907,0.8733784753068725,0.7355717240125672,0.8606424948668399,0.7932304327945146,0.768407449369249,0.7260603803712522,0.735008614142069,0.8803249554202006,0.4903421297118634,0.7136446887834641,0.7136446887834641,0.6814395498403494,0.6814395498403494,0.3194600244930949,0.3202381102397788,0.8631378082850416,0.8322894750572384,0.7393364200626074,0.3304108100434188,0.8538972056532999,0.8706717237557278,0.8843771352003412,0.45708676230380463,0.7330045829817551,0.3474655465345929,0.9331127652363114,0.9210590971000632,0.8904996044082998,0.886833929168432,0.9824473672415438,0.9999999999999999,,,,,,,,,,,,,,,,
0.517674753543965,0.5174201654797905,0.7341792454988282,0.7796745639469976,0.793120752527722,0.8503374341991176,0.84635948592095,0.7364149302881945,0.7292485827466433,0.7063492372579387,0.7144544797393384,0.8163029040512526,0.7432634045106273,0.8012874935185799,0.7835346415178476,0.7661622630186208,0.7225597871734893,0.7316269803994312,0.7775154414701192,0.6039468361699237,0.7253822945488924,0.7253822945488924,0.6566508206567453,0.6566508206567453,0.4077607505218742,0.40830159779923625,0.7422652277242144,0.7146519099802684,0.6782079081290215,0.4226289605768752,0.7866322467454785,0.799342019310289,0.72593524185183,0.5542175016471482,0.7171576264052218,0.43992596795100347,0.8232082452406152,0.8310316335480202,0.8282319538150101,0.8186287613725355,0.7656383761860864,0.7871682620800068,0.9999999999999998,,,,,,,,,,,,,,,
0.9640819968460557,0.9639083424468818,0.6312117414961004,0.4675008626340828,0.5751626419757934,0.6227321681835981,0.6309392872930922,0.3896968457484673,0.3781547816333261,0.45334647080462526,0.4848431257200666,0.5550651266790996,0.5947530192081752,0.5401521725231472,0.6189626597528677,0.6258719428912637,0.623452249587538,0.628089473141995,0.4093868562923383,0.9803749914016588,0.8064575255140143,0.8064575255140143,0.6698866083678661,0.6698866083678661,0.9202326813148582,0.9208613042293173,0.43302897338846014,0.40219732558261573,0.615688034582446,0.9230538330213657,0.4522589398686521,0.4520503823680831,0.4607640955064491,0.9772476767045745,0.6802899925738425,0.9340755364307695,0.4438265578096176,0.4431736000529217,0.4869340310437286,0.4725171347382032,0.43240259055032265,0.46761900232687204,0.6246669108504362,0.9999999999999999,,,,,,,,,,,,,,
0.45770992843589936,0.45742320802145164,0.7775352151656052,0.8569824410296097,0.854385558583315,0.8596908772262469,0.8557181385195674,0.8343536024173814,0.8272029994548387,0.8194413953034182,0.7209322769479746,0.8603305303112035,0.7360630436445195,0.839757118585527,0.8239650833044341,0.8113538356103893,0.7844535056644897,0.7889130624854739,0.8083176433097626,0.542514408466442,0.7205655804344725,0.7205655804344725,0.7271552973669548,0.7271552973669548,0.335128911823981,0.3356797579984695,0.815901638971752,0.7832672568007497,0.7514338806062766,0.3575416769999819,0.8209387604604538,0.8388694931425594,0.7319174816630516,0.480096822112681,0.7596745246361335,0.3751112020298719,0.8664593061826183,0.8727581413839686,0.8465461772968019,0.8529610424312901,0.8199314960632548,0.8483342505906437,0.8745064404956011,0.5381297583703726,1.0000000000000007,,,,,,,,,,,,,
0.9325435494506579,0.9322680380149984,0.6914542979871724,0.5262884888997056,0.6420082703222189,0.6740796712827761,0.6854959402132184,0.4487612411285808,0.4340515243717153,0.5199936802890267,0.5319254637186234,0.6212246250743464,0.6515414086953066,0.603526750788265,0.6847131471953369,0.6923884809497405,0.690999059301124,0.6953810718794169,0.4565197359670585,0.9690181177456854,0.8334169760855478,0.8334169760855478,0.7108748061362,0.7108748061362,0.846238154801925,0.8466167025133313,0.4663106244259953,0.43496375961360995,0.6696563652938103,0.8671543687239753,0.49793893415477125,0.49979687053151833,0.4736978625678016,0.9298567274523356,0.7378164583585088,0.8803151733637337,0.49992117211625337,0.5029765559897053,0.5328521032757707,0.5215985428862857,0.47365703155032424,0.5103751834946761,0.6468463444206507,0.9726214103656818,0.6243469051816042,1.0000000000000002,,,,,,,,,,,,
0.44294986415132237,0.4426484120302884,0.736884335707852,0.8747895755491804,0.8767116539158167,0.9148195394387333,0.904299435038838,0.8320206944073397,0.8118409758709497,0.7492729210774773,0.8334498502814103,0.9053634787102293,0.7309365703069325,0.8734094904318306,0.8105245966719662,0.791064674809631,0.7606123094249845,0.7635208073994877,0.9182201371033183,0.529324556275128,0.7626259305139205,0.7626259305139205,0.7216448072622941,0.7216448072622941,0.3278141772761922,0.327958418410379,0.856609373018843,0.8653889655021112,0.7841362380444731,0.36236626334330385,0.9098729735243891,0.9017723321401842,0.8243064707698425,0.4630057905527205,0.7590781860366428,0.3701838275333441,0.9007540052274082,0.9045100496708266,0.9167696958477758,0.8800422662973375,0.8322364895340908,0.8372428682579887,0.778705210090074,0.48825970914865674,0.7882778303603394,0.5318934772357318,0.9999999999999998,,,,,,,,,,,
